"日付け","終値","始値","高値","安値","出来高","前日比%"
"2009年08月27日","323.00","320.00","324.50","315.00","57.23K","0.78%"
"2009年08月26日","320.50","321.25","324.00","318.00","43.90K","-0.31%"
"2009年08月25日","321.50","325.00","331.75","317.75","48.73K","-2.43%"
"2009年08月24日","329.50","321.75","330.00","319.75","52.79K","2.41%"
"2009年08月21日","321.75","318.25","328.50","317.75","43.81K","1.02%"
"2009年08月20日","318.50","320.00","321.50","316.50","34.63K","-0.47%"
"2009年08月19日","320.00","315.25","321.75","310.25","45.72K","1.75%"
"2009年08月18日","314.50","313.50","317.50","311.00","46.94K","0.08%"
"2009年08月17日","314.25","317.25","318.00","304.25","70.69K","-1.57%"
"2009年08月14日","319.25","325.00","328.00","318.00","59.30K","-1.62%"
"2009年08月13日","324.50","330.00","338.50","324.50","100.23K","-1.89%"
"2009年08月12日","330.75","325.50","335.50","319.00","99.51K","1.30%"
"2009年08月11日","326.50","324.00","329.00","323.75","98.63K","0.69%"
"2009年08月10日","324.25","318.75","334.50","317.25","99.70K","0.70%"
"2009年08月07日","322.00","332.00","334.00","321.50","91.18K","-3.16%"
"2009年08月06日","332.50","346.50","347.50","331.50","84.75K","-4.18%"
"2009年08月05日","347.00","354.00","359.00","339.25","75.76K","-2.12%"
"2009年08月04日","354.50","355.75","361.25","352.75","55.17K","-0.98%"
"2009年08月03日","358.00","342.00","365.00","341.50","79.91K","5.45%"
"2009年07月31日","339.50","331.75","340.00","329.50","61.75K","2.18%"
"2009年07月30日","332.25","321.00","336.25","320.75","53.69K","3.59%"
"2009年07月29日","320.75","321.50","322.50","315.25","67.36K","0.08%"
"2009年07月28日","320.50","322.00","327.00","320.00","88.87K","-0.54%"
"2009年07月27日","322.25","317.00","323.00","312.50","52.23K","1.90%"
"2009年07月24日","316.25","326.75","328.25","314.75","47.36K","-3.29%"
"2009年07月23日","327.00","311.50","327.75","311.50","61.13K","6.17%"
"2009年07月22日","308.00","311.25","312.75","304.00","63.58K","-1.12%"
"2009年07月21日","311.50","323.00","324.50","310.25","69.59K","-3.63%"
"2009年07月20日","323.25","322.00","325.00","318.25","77.22K","0.31%"
"2009年07月17日","322.25","317.25","322.75","316.00","45.88K","1.74%"
"2009年07月16日","316.75","330.00","330.75","316.25","69.62K","-3.87%"
"2009年07月15日","329.50","338.50","342.25","328.00","70.11K","-5.86%"
"2009年07月14日","350.00","369.00","369.00","348.00","0.73K","-2.51%"
"2009年07月13日","359.00","348.50","360.00","339.00","1.39K","3.91%"
"2009年07月10日","345.50","343.50","347.75","337.00","1.12K","0.58%"
"2009年07月09日","343.50","341.25","345.50","338.75","1.49K","1.25%"
"2009年07月08日","339.25","336.75","345.50","335.25","2.47K","1.12%"
"2009年07月07日","335.50","346.00","358.75","335.00","8.97K","-2.26%"
"2009年07月06日","343.25","344.25","346.75","339.00","16.98K","-0.72%"
"2009年07月02日","345.75","350.75","352.50","342.00","-","-1.71%"
"2009年07月01日","351.75","346.00","354.50","343.00","32.07K","1.15%"
"2009年06月30日","347.75","377.25","381.75","337.75","54.51K","-7.76%"
"2009年06月29日","377.00","383.00","384.50","375.75","94.88K","-1.89%"
"2009年06月26日","384.25","382.00","386.75","379.75","90.80K","0.46%"
"2009年06月25日","382.50","386.75","389.00","381.00","95.14K","-1.03%"
"2009年06月24日","386.50","387.75","391.00","381.00","91.22K","-0.64%"
"2009年06月23日","389.00","387.00","389.75","380.50","91.43K","0.97%"
"2009年06月22日","385.25","396.00","399.00","380.00","129.74K","-3.51%"
"2009年06月19日","399.25","403.00","407.50","398.00","93.05K","-0.99%"
"2009年06月18日","403.25","408.00","408.75","401.75","75.34K","-1.10%"
"2009年06月17日","407.75","404.50","408.75","397.75","105.74K","0.93%"
"2009年06月16日","404.00","406.75","411.00","403.00","118.28K","-0.49%"
"2009年06月15日","406.00","422.50","424.75","405.50","136.46K","-4.58%"
"2009年06月12日","425.50","439.50","442.75","420.75","146.80K","-3.51%"
"2009年06月11日","441.00","437.25","447.50","436.00","144.66K","1.20%"
"2009年06月10日","435.75","442.75","449.75","434.75","154.06K","-1.86%"
"2009年06月09日","444.00","435.50","445.75","434.50","145.12K","2.07%"
"2009年06月08日","435.00","443.00","446.75","433.25","132.76K","-2.03%"
"2009年06月05日","444.00","447.50","448.50","440.00","96.61K","-1.00%"
"2009年06月04日","448.50","433.75","449.00","430.00","111.78K","3.70%"
"2009年06月03日","432.50","448.50","450.00","430.25","154.84K","-3.78%"
"2009年06月02日","449.50","443.25","450.00","440.50","100.67K","0.84%"
"2009年06月01日","445.75","434.25","446.00","434.25","122.16K","2.18%"
"2009年05月29日","436.25","428.25","437.00","427.00","105.26K","1.75%"
"2009年05月28日","428.75","425.00","434.75","422.50","167.23K","0.65%"
"2009年05月27日","426.00","428.00","432.25","424.25","118.64K","-0.35%"
"2009年05月26日","427.50","426.25","433.75","421.75","135.84K","-0.64%"
"2009年05月22日","430.25","424.00","434.00","423.50","103.10K","1.47%"
"2009年05月21日","424.00","425.50","429.00","417.25","79.88K","-0.47%"
"2009年05月20日","426.00","425.00","434.75","423.00","105.44K","0.06%"
"2009年05月19日","425.75","421.25","429.00","420.75","102.85K","1.01%"
"2009年05月18日","421.50","413.25","426.00","406.25","131.37K","1.02%"
"2009年05月15日","417.25","427.25","431.00","416.00","102.59K","-1.01%"
"2009年05月14日","421.50","416.75","422.25","414.25","0.38K","0.48%"
"2009年05月13日","419.50","420.50","425.75","415.00","2.39K","0.00%"
"2009年05月12日","419.50","414.75","423.25","413.00","3.61K","1.45%"
"2009年05月11日","413.50","408.75","414.25","407.25","2.36K","-0.12%"
"2009年05月08日","414.00","404.50","414.25","404.50","2.73K","2.29%"
"2009年05月07日","404.75","400.50","413.00","400.50","4.56K","1.00%"
"2009年05月06日","400.75","397.25","402.25","396.00","6.45K","0.56%"
"2009年05月05日","398.50","400.00","401.50","390.00","7.75K","0.13%"
"2009年05月04日","398.00","400.00","405.00","393.25","13.70K","-2.03%"
"2009年05月01日","406.25","395.00","408.00","394.25","15.04K","2.52%"
"2009年04月30日","396.25","391.50","400.75","388.50","39.60K","0.83%"
"2009年04月29日","393.00","375.00","394.00","375.00","85.78K","4.80%"
"2009年04月28日","375.00","372.00","377.75","368.25","66.84K","0.74%"
"2009年04月27日","372.25","375.00","375.50","362.00","58.26K","-1.26%"
"2009年04月24日","377.00","380.00","386.25","374.50","66.40K","-1.05%"
"2009年04月23日","381.00","373.50","381.75","369.50","60.46K","2.01%"
"2009年04月22日","373.50","374.50","378.25","370.00","73.49K","-0.13%"
"2009年04月21日","374.00","370.00","379.00","368.50","91.12K","1.22%"
"2009年04月20日","369.50","374.75","376.50","360.50","112.68K","-1.79%"
"2009年04月17日","376.25","385.75","387.75","376.00","85.62K","-2.46%"
"2009年04月16日","385.75","385.25","389.50","380.75","77.51K","0.33%"
"2009年04月15日","384.50","394.00","394.75","384.00","88.28K","-2.47%"
"2009年04月14日","394.25","387.00","399.00","385.25","151.06K","1.74%"
"2009年04月13日","387.50","390.00","390.50","383.00","85.71K","-0.70%"
"2009年04月09日","390.25","396.50","405.00","389.25","143.21K","-1.70%"
"2009年04月08日","397.00","396.00","402.50","390.00","126.86K","0.19%"
"2009年04月07日","396.25","403.75","404.75","395.50","105.58K","-2.28%"
"2009年04月06日","405.50","404.50","407.25","399.75","71.34K","0.25%"
"2009年04月03日","404.50","401.00","405.00","397.50","75.05K","0.50%"
"2009年04月02日","402.50","395.00","407.50","394.50","123.63K","1.64%"
"2009年04月01日","396.00","401.50","402.25","393.00","139.81K","-2.16%"
"2009年03月31日","404.75","386.00","406.00","381.25","180.52K","4.79%"
"2009年03月30日","386.25","387.75","389.50","376.75","83.10K","-0.19%"
"2009年03月27日","387.00","390.50","390.75","385.00","54.16K","-0.96%"
"2009年03月26日","390.75","386.00","392.00","386.00","61.48K","1.30%"
"2009年03月25日","385.75","393.50","394.25","384.50","70.54K","-2.03%"
"2009年03月24日","393.75","395.50","398.00","392.00","70.92K","-0.44%"
"2009年03月23日","395.50","395.75","403.75","392.50","90.42K","-0.25%"
"2009年03月20日","396.50","395.00","398.00","393.50","51.09K","0.00%"
"2009年03月19日","396.50","395.25","402.50","393.50","111.30K","2.12%"
"2009年03月18日","388.25","389.50","391.25","384.75","73.47K","-0.58%"
"2009年03月17日","390.50","389.00","395.25","388.00","79.44K","-0.26%"
"2009年03月16日","391.50","384.50","397.50","381.50","113.92K","4.40%"
"2009年03月13日","375.00","375.75","380.50","375.00","-","-0.46%"
"2009年03月12日","376.75","356.25","378.00","356.25","2.30K","5.83%"
"2009年03月11日","356.00","366.25","372.00","354.00","4.76K","-2.93%"
"2009年03月10日","366.75","356.75","375.50","356.50","7.76K","2.66%"
"2009年03月09日","357.25","355.25","361.50","355.25","9.35K","1.28%"
"2009年03月06日","352.75","349.75","356.25","349.75","9.84K","1.00%"
"2009年03月05日","349.25","355.00","356.50","347.00","13.24K","-1.69%"
"2009年03月04日","355.25","343.00","357.00","340.00","15.13K","3.42%"
"2009年03月03日","343.50","343.00","347.50","340.25","20.61K","0.00%"
"2009年03月02日","343.50","350.00","355.75","337.25","30.21K","-2.07%"
"2009年02月27日","350.75","361.25","361.25","348.50","49.65K","-3.11%"
"2009年02月26日","362.00","362.50","372.00","357.25","83.47K","-0.48%"
"2009年02月25日","363.75","354.25","369.00","351.00","104.12K","2.68%"
"2009年02月24日","354.25","350.50","354.75","345.25","95.82K","0.71%"
"2009年02月23日","351.75","350.00","359.75","349.50","101.50K","0.43%"
"2009年02月20日","350.25","353.25","354.75","342.00","124.20K","-0.85%"
"2009年02月19日","353.25","349.00","356.25","348.50","121.89K","1.15%"
"2009年02月18日","349.25","349.00","352.25","346.00","129.41K","0.00%"
"2009年02月17日","349.25","362.75","365.50","346.25","112.38K","-3.85%"
"2009年02月13日","363.25","367.25","371.00","363.00","81.29K","-0.82%"
"2009年02月12日","366.25","368.75","377.75","366.00","153.37K","-0.61%"
"2009年02月11日","368.50","373.25","376.50","368.00","104.80K","-2.19%"
"2009年02月10日","376.75","374.50","380.00","368.00","143.00K","-0.20%"
"2009年02月09日","377.50","375.00","383.00","372.50","105.97K","0.07%"
"2009年02月06日","377.25","370.75","380.75","369.75","112.29K","1.62%"
"2009年02月05日","371.25","358.00","372.25","356.50","119.52K","3.63%"
"2009年02月04日","358.25","363.75","369.25","355.75","129.51K","-0.97%"
"2009年02月03日","361.75","370.00","372.25","356.00","115.47K","-2.36%"
"2009年02月02日","370.50","378.00","378.00","363.00","119.32K","-2.24%"
"2009年01月30日","379.00","382.00","385.75","377.50","93.64K","-0.72%"
"2009年01月29日","381.75","384.00","384.25","378.00","84.49K","-0.72%"
"2009年01月28日","384.50","378.00","386.00","372.50","88.64K","1.85%"
"2009年01月27日","377.50","392.75","396.25","376.75","107.67K","-4.13%"
"2009年01月26日","393.75","393.75","402.50","383.75","87.72K","0.83%"
"2009年01月23日","390.50","385.00","401.00","380.50","94.69K","0.77%"
"2009年01月22日","387.50","389.75","394.75","378.50","88.26K","-0.70%"
"2009年01月21日","390.25","382.25","391.75","378.00","116.62K","1.76%"
"2009年01月20日","383.50","389.00","407.00","376.25","148.42K","-1.92%"
"2009年01月16日","391.00","365.25","393.00","365.25","105.58K","7.05%"
"2009年01月15日","365.25","366.50","369.25","359.75","91.41K","-0.34%"
"2009年01月14日","366.50","364.75","369.50","358.75","96.61K","1.10%"
"2009年01月13日","362.50","373.00","379.25","361.75","148.74K","-4.79%"
"2009年01月12日","380.75","411.00","415.00","380.75","77.02K","-7.30%"
"2009年01月09日","410.75","408.00","418.25","407.50","126.30K","0.98%"
"2009年01月08日","406.75","413.50","418.50","405.75","103.42K","-2.34%"
"2009年01月07日","416.50","424.25","427.00","413.25","108.23K","-2.57%"
"2009年01月06日","427.50","410.25","429.00","407.25","127.91K","3.95%"
"2009年01月05日","411.25","412.25","416.00","402.00","92.20K","-0.24%"
"2009年01月02日","412.25","404.00","415.50","399.50","62.52K","1.29%"
"2008年12月31日","407.00","395.25","408.00","389.00","72.61K","2.71%"
"2008年12月30日","396.25","392.25","400.75","385.00","61.56K","0.70%"
"2008年12月29日","393.50","413.75","423.75","390.00","83.44K","-4.55%"
"2008年12月26日","412.25","398.75","414.50","398.25","48.09K","3.58%"
"2008年12月24日","398.00","393.00","398.25","391.25","29.93K","0.82%"
"2008年12月23日","394.75","380.50","395.00","377.75","66.19K","3.41%"
"2008年12月22日","381.75","380.00","386.25","376.25","68.02K","0.26%"
"2008年12月19日","380.75","385.50","385.75","375.25","77.70K","-2.25%"
"2008年12月18日","389.50","388.00","394.50","380.00","73.19K","0.00%"
"2008年12月17日","389.50","397.75","402.75","381.75","132.99K","-1.14%"
"2008年12月16日","394.00","373.00","399.00","370.25","127.61K","5.00%"
"2008年12月15日","375.25","374.00","393.25","373.50","104.15K","4.38%"
"2008年12月12日","359.50","335.75","365.00","325.00","-","6.36%"
"2008年12月11日","338.00","326.75","342.75","323.75","3.50K","3.44%"
"2008年12月10日","326.75","311.75","329.00","311.75","7.11K","4.64%"
"2008年12月09日","312.25","314.25","320.75","310.25","8.41K","-0.64%"
"2008年12月08日","314.25","296.75","319.00","296.75","10.61K","7.07%"
"2008年12月05日","293.50","317.50","317.50","290.00","19.58K","-7.78%"
"2008年12月04日","318.25","332.50","332.75","317.50","22.61K","-4.14%"
"2008年12月03日","332.00","332.50","338.50","329.00","32.94K","-0.15%"
"2008年12月02日","332.50","330.25","338.00","330.00","45.17K","-0.08%"
"2008年12月01日","332.75","350.00","352.25","328.75","50.20K","-4.79%"
"2008年11月28日","349.50","353.00","359.00","345.75","39.71K","-1.27%"
"2008年11月26日","354.00","353.50","358.00","350.25","124.95K","0.14%"
"2008年11月25日","353.50","354.25","357.00","347.00","131.05K","-0.28%"
"2008年11月24日","354.50","343.50","361.75","338.75","137.79K","4.73%"
"2008年11月21日","338.50","357.75","362.50","336.50","149.30K","-6.94%"
"2008年11月20日","363.75","372.50","375.00","360.25","95.88K","-3.96%"
"2008年11月19日","378.75","379.75","385.00","375.00","104.90K","-0.33%"
"2008年11月18日","380.00","384.25","386.75","378.50","100.58K","-1.49%"
"2008年11月17日","385.75","375.00","389.50","375.00","109.97K","1.45%"
"2008年11月14日","380.25","384.75","386.25","370.50","105.15K","0.86%"
"2008年11月13日","377.00","365.75","379.00","363.00","141.03K","2.03%"
"2008年11月12日","369.50","370.50","389.50","363.25","175.01K","-1.27%"
"2008年11月11日","374.25","383.00","384.00","360.25","162.32K","-2.41%"
"2008年11月10日","383.50","383.25","390.00","372.75","144.71K","2.13%"
"2008年11月07日","375.50","379.25","388.00","375.00","124.50K","-0.66%"
"2008年11月06日","378.00","390.25","391.50","374.50","163.87K","-3.14%"
"2008年11月05日","390.25","412.50","416.00","390.00","139.56K","-5.51%"
"2008年11月04日","413.00","401.00","422.00","398.00","125.97K","2.48%"
"2008年11月03日","403.00","398.00","418.00","394.50","127.42K","0.37%"
"2008年10月31日","401.50","408.50","410.50","395.50","140.88K","-1.95%"
"2008年10月30日","409.50","420.75","433.00","402.25","182.93K","-2.67%"
"2008年10月29日","420.75","400.50","420.75","396.25","107.04K","7.68%"
"2008年10月28日","390.75","387.00","409.75","385.75","144.32K","1.43%"
"2008年10月27日","385.25","380.00","387.00","364.00","114.82K","3.35%"
"2008年10月24日","372.75","395.25","407.50","372.00","133.21K","-4.48%"
"2008年10月23日","390.25","386.25","401.75","379.00","125.16K","1.36%"
"2008年10月22日","385.00","412.50","414.00","381.75","127.53K","-6.33%"
"2008年10月21日","411.00","421.75","427.75","406.50","147.87K","-1.79%"
"2008年10月20日","418.50","404.00","420.00","404.00","99.75K","3.85%"
"2008年10月17日","403.00","392.00","410.00","387.00","107.66K","4.81%"
"2008年10月16日","384.50","385.25","391.75","371.00","137.83K","-0.90%"
"2008年10月15日","388.00","412.00","416.00","384.75","130.94K","-5.65%"
"2008年10月14日","411.25","418.25","428.50","410.50","99.42K","-0.06%"
"2008年10月13日","411.50","405.00","423.00","398.25","105.58K","0.80%"
"2008年10月10日","408.25","427.75","429.00","408.25","39.85K","-6.85%"
"2008年10月09日","438.25","426.50","442.50","425.00","119.92K","2.51%"
"2008年10月08日","427.50","417.75","432.50","407.00","139.48K","2.52%"
"2008年10月07日","417.00","418.50","429.75","412.75","154.00K","-1.65%"
"2008年10月06日","424.00","444.00","448.00","424.00","137.53K","-6.61%"
"2008年10月03日","454.00","454.00","468.50","453.00","119.13K","0.00%"
"2008年10月02日","454.00","485.00","488.00","454.00","150.59K","-6.20%"
"2008年10月01日","484.00","494.00","500.00","482.75","141.93K","-0.72%"
"2008年09月30日","487.50","507.00","524.75","485.50","216.89K","-4.97%"
"2008年09月29日","513.00","541.25","542.25","513.00","112.03K","-5.52%"
"2008年09月26日","543.00","557.75","559.00","539.25","106.62K","-2.73%"
"2008年09月25日","558.25","563.00","565.50","555.00","103.30K","-0.84%"
"2008年09月24日","563.00","561.00","574.00","555.00","94.57K","0.49%"
"2008年09月23日","560.25","557.75","561.75","549.50","109.99K","0.31%"
"2008年09月22日","558.50","541.25","564.50","535.25","125.40K","3.00%"
"2008年09月19日","542.25","530.25","548.00","527.25","107.83K","2.84%"
"2008年09月18日","527.25","552.50","560.00","524.00","176.65K","-4.83%"
"2008年09月17日","554.00","532.25","560.00","526.00","192.35K","4.09%"
"2008年09月16日","532.25","561.50","565.00","532.00","156.92K","-5.29%"
"2008年09月15日","562.00","570.00","579.75","545.75","155.95K","2.65%"
"2008年09月12日","547.50","522.00","551.50","522.00","1.54K","4.83%"
"2008年09月11日","522.25","522.50","526.00","518.50","2.36K","-0.05%"
"2008年09月10日","522.50","525.00","529.75","520.75","2.78K","-1.32%"
"2008年09月09日","529.50","530.00","534.00","516.00","2.68K","-0.66%"
"2008年09月08日","533.00","540.75","542.00","528.00","5.41K","0.28%"
"2008年09月05日","531.50","548.50","548.50","526.75","7.54K","-3.23%"
"2008年09月04日","549.25","547.00","556.50","540.00","10.64K","0.50%"
"2008年09月03日","546.50","559.00","559.00","534.00","14.67K","-1.18%"
"2008年09月02日","553.00","560.25","560.25","536.50","16.67K","-2.68%"
"2008年08月29日","568.25","569.75","582.50","564.75","37.43K","-0.31%"
"2008年08月28日","570.00","578.00","578.50","563.75","78.57K","-1.30%"
"2008年08月27日","577.50","575.00","585.25","567.25","88.63K","0.39%"
"2008年08月26日","575.25","581.00","583.25","568.25","77.55K","-0.86%"
"2008年08月25日","580.25","595.00","608.75","578.50","57.55K","-1.07%"
"2008年08月22日","586.50","597.25","597.25","581.75","49.62K","-1.88%"
"2008年08月21日","597.75","575.50","605.25","574.25","55.37K","3.91%"
"2008年08月20日","575.25","564.00","578.00","564.00","39.30K","1.86%"
"2008年08月19日","564.75","551.25","573.75","541.50","40.42K","2.12%"
"2008年08月18日","553.00","536.00","559.25","536.00","31.62K","4.39%"
"2008年08月15日","529.75","556.50","557.00","527.75","48.09K","-5.02%"
"2008年08月14日","557.75","548.00","559.50","530.00","83.10K","3.48%"
"2008年08月13日","539.00","511.00","539.00","509.50","67.62K","5.89%"
"2008年08月12日","509.00","498.25","516.00","485.25","98.32K","2.36%"
"2008年08月11日","497.25","500.75","504.75","492.75","66.87K","-0.25%"
"2008年08月08日","498.50","523.50","526.50","494.25","63.92K","-4.55%"
"2008年08月07日","522.25","509.75","524.75","503.50","67.25K","2.81%"
"2008年08月06日","508.00","524.75","529.75","502.75","70.44K","-3.28%"
"2008年08月05日","525.25","532.50","547.50","516.50","76.49K","-1.91%"
"2008年08月04日","535.50","560.75","565.25","535.00","48.77K","-5.22%"
"2008年08月01日","565.00","589.00","589.50","561.50","58.12K","-3.83%"
"2008年07月31日","587.50","602.50","603.25","585.00","62.04K","-2.33%"
"2008年07月30日","601.50","598.50","605.00","586.75","46.62K","1.26%"
"2008年07月29日","594.00","582.50","596.75","570.75","45.82K","2.06%"
"2008年07月28日","582.00","584.50","590.75","574.75","48.58K","0.82%"
"2008年07月25日","577.25","573.25","585.50","569.00","40.88K","0.74%"
"2008年07月24日","573.00","571.50","584.00","561.75","40.90K","0.26%"
"2008年07月23日","571.50","574.00","589.00","543.75","70.46K","-0.35%"
"2008年07月22日","573.50","589.00","594.00","571.25","65.58K","-2.67%"
"2008年07月21日","589.25","606.25","610.00","584.00","50.64K","-3.32%"
"2008年07月18日","609.50","630.50","637.25","608.25","60.87K","-3.45%"
"2008年07月17日","631.25","658.50","663.50","629.25","56.94K","-4.14%"
"2008年07月16日","658.50","647.25","660.25","639.00","64.94K","1.58%"
"2008年07月15日","648.25","661.50","672.50","643.25","64.52K","-1.33%"
"2008年07月14日","657.00","671.00","671.00","650.00","0.88K","-3.38%"
"2008年07月11日","680.00","679.75","685.25","666.00","2.69K","0.70%"
"2008年07月10日","675.25","684.00","684.00","673.00","4.87K","-1.13%"
"2008年07月09日","683.00","694.00","695.00","675.25","8.96K","-1.41%"
"2008年07月08日","692.75","704.00","704.00","672.50","14.81K","-3.31%"
"2008年07月07日","716.50","730.00","730.00","692.25","39.18K","-3.95%"
"2008年07月03日","746.00","751.50","751.50","730.25","25.56K","-0.37%"
"2008年07月02日","748.75","720.50","749.75","714.75","35.99K","4.07%"
"2008年07月01日","719.50","722.00","722.25","703.00","39.11K","-0.72%"
"2008年06月30日","724.75","753.75","761.00","715.50","77.23K","-3.97%"
"2008年06月27日","754.75","753.25","765.00","746.00","104.54K","0.13%"
"2008年06月26日","753.75","732.00","760.00","730.50","114.39K","3.25%"
"2008年06月25日","730.00","711.00","731.00","708.50","82.04K","2.46%"
"2008年06月24日","712.50","725.50","728.75","709.00","130.90K","-1.62%"
"2008年06月23日","724.25","715.00","726.50","703.50","9.84K","0.42%"
"2008年06月20日","721.25","728.00","738.00","717.75","116.53K","-0.89%"
"2008年06月19日","727.75","746.50","754.00","717.75","172.71K","-2.48%"
"2008年06月18日","746.25","745.00","755.00","732.75","99.08K","0.54%"
"2008年06月17日","742.25","730.00","743.75","725.25","10.61K","1.33%"
"2008年06月16日","732.50","737.75","760.00","724.00","154.55K","0.10%"
"2008年06月13日","731.75","712.00","737.50","701.00","153.35K","3.21%"
"2008年06月12日","709.00","715.50","725.50","696.50","231.28K","0.82%"
"2008年06月11日","703.25","674.00","703.25","673.25","108.00K","4.46%"
"2008年06月10日","673.25","657.00","674.00","655.25","164.57K","2.43%"
"2008年06月09日","657.25","660.75","673.00","650.00","136.73K","1.00%"
"2008年06月06日","650.75","643.00","663.25","641.75","199.76K","1.17%"
"2008年06月05日","643.25","615.00","643.75","614.50","168.51K","4.68%"
"2008年06月04日","614.50","608.50","615.25","602.25","110.82K","1.07%"
"2008年06月03日","608.00","610.00","618.75","601.75","157.43K","-1.26%"
"2008年06月02日","615.75","597.00","618.00","595.75","149.08K","2.75%"
"2008年05月30日","599.25","580.00","603.25","577.00","124.12K","2.92%"
"2008年05月29日","582.25","592.50","594.75","572.75","154.67K","-1.73%"
"2008年05月28日","592.50","593.00","596.75","585.00","108.67K","-0.92%"
"2008年05月27日","598.00","604.75","607.00","592.50","68.64K","-0.29%"
"2008年05月23日","599.75","594.75","602.00","593.00","73.06K","0.67%"
"2008年05月22日","595.75","608.00","611.25","595.00","115.41K","-1.89%"
"2008年05月21日","607.25","589.25","609.00","589.00","98.64K","2.97%"
"2008年05月20日","589.75","590.00","603.50","586.25","86.68K","0.51%"
"2008年05月19日","586.75","587.00","593.50","582.00","86.68K","-0.72%"
"2008年05月16日","591.00","599.50","608.50","587.50","89.52K","-1.34%"
"2008年05月15日","599.00","596.25","599.75","585.25","113.56K","1.57%"
"2008年05月14日","589.75","598.00","598.00","586.75","1.22K","-1.30%"
"2008年05月13日","597.50","602.00","602.00","585.00","5.20K","-0.99%"
"2008年05月12日","603.50","616.00","618.75","603.00","7.84K","-2.43%"
"2008年05月09日","618.50","618.25","627.00","613.00","9.01K","-0.04%"
"2008年05月08日","618.75","601.75","621.75","601.75","12.29K","2.87%"
"2008年05月07日","601.50","589.25","606.00","589.25","15.27K","1.13%"
"2008年05月06日","594.75","598.50","610.50","583.75","23.58K","2.19%"
"2008年05月05日","582.00","605.00","606.50","572.00","39.79K","-3.32%"
"2008年05月02日","602.00","610.75","612.75","600.00","33.11K","-0.58%"
"2008年05月01日","605.50","602.00","606.50","591.25","46.31K","0.87%"
"2008年04月30日","600.25","592.50","603.00","591.00","62.55K","1.52%"
"2008年04月29日","591.25","606.00","610.25","586.75","129.01K","-1.46%"
"2008年04月28日","600.00","585.25","601.00","583.00","87.75K","3.94%"
"2008年04月25日","577.25","576.25","593.00","566.00","83.65K","0.17%"
"2008年04月24日","576.25","587.75","590.75","572.25","115.12K","-1.96%"
"2008年04月23日","587.75","594.75","597.00","586.00","42.51K","-1.09%"
"2008年04月22日","594.25","582.75","601.25","577.25","61.32K","2.41%"
"2008年04月21日","580.25","597.00","597.50","569.50","84.71K","-3.21%"
"2008年04月18日","599.50","603.25","606.00","590.50","51.17K","-0.66%"
"2008年04月17日","603.50","603.50","609.50","598.50","72.47K","0.00%"
"2008年04月16日","603.50","606.00","609.00","599.75","87.59K","-0.41%"
"2008年04月15日","606.00","593.25","609.50","592.75","133.88K","2.41%"
"2008年04月14日","591.75","587.50","594.75","579.25","129.00K","1.28%"
"2008年04月11日","584.25","595.25","598.00","583.00","142.07K","-1.68%"
"2008年04月10日","594.25","605.00","612.25","593.00","156.01K","-1.78%"
"2008年04月09日","605.00","592.75","616.00","592.00","171.69K","2.33%"
"2008年04月08日","591.25","588.25","594.25","586.50","122.43K","0.21%"
"2008年04月07日","590.00","595.25","601.00","587.00","135.41K","-1.34%"
"2008年04月04日","598.00","599.75","601.50","595.50","81.49K","-0.33%"
"2008年04月03日","600.00","595.75","602.75","590.25","114.65K","0.71%"
"2008年04月02日","595.75","584.25","599.25","582.00","122.52K","2.01%"
"2008年04月01日","584.00","570.50","587.75","561.25","292.82K","2.95%"
"2008年03月31日","567.25","561.25","588.00","557.00","338.17K","1.20%"
"2008年03月28日","560.50","553.75","562.75","547.25","156.13K","0.90%"
"2008年03月27日","555.50","550.25","557.50","546.50","133.63K","0.59%"
"2008年03月26日","552.25","548.00","561.00","541.50","202.14K","1.38%"
"2008年03月25日","544.75","526.00","544.75","524.75","135.42K","3.81%"
"2008年03月24日","524.75","509.75","525.50","503.25","201.94K","3.40%"
"2008年03月20日","507.50","525.00","526.50","507.25","299.98K","-3.75%"
"2008年03月19日","527.25","547.00","548.75","527.25","234.96K","-3.65%"
"2008年03月18日","547.25","533.25","549.50","528.00","181.69K","1.48%"
"2008年03月17日","539.25","559.00","567.25","539.25","135.56K","-1.15%"
"2008年03月14日","545.50","559.75","565.50","541.00","-","-2.55%"
"2008年03月13日","559.75","557.75","568.00","553.25","4.88K","0.54%"
"2008年03月12日","556.75","559.50","562.00","551.00","9.38K","-1.29%"
"2008年03月11日","564.00","556.00","572.00","549.75","7.62K","1.53%"
"2008年03月10日","555.50","530.00","556.00","516.50","7.70K","4.12%"
"2008年03月07日","533.50","556.25","556.25","528.00","18.63K","-4.22%"
"2008年03月06日","557.00","561.75","562.75","546.00","23.34K","0.00%"
"2008年03月05日","557.00","545.50","564.00","540.00","28.66K","2.58%"
"2008年03月04日","543.00","555.00","560.50","530.00","54.66K","-2.25%"
"2008年03月03日","555.50","546.00","562.00","544.00","60.25K","1.74%"
"2008年02月29日","546.00","540.75","547.75","539.50","81.69K","0.51%"
"2008年02月28日","543.25","525.00","544.00","520.50","163.08K","3.48%"
"2008年02月27日","525.00","530.25","532.50","518.00","103.31K","-1.04%"
"2008年02月26日","530.50","533.00","539.25","513.25","105.81K","-0.52%"
"2008年02月25日","533.25","522.00","542.00","521.25","151.06K","2.11%"
"2008年02月22日","522.25","524.00","525.00","518.75","84.37K","-0.43%"
